subject_id,session_id,treatment,cap_value,cap_type,offered_price,price_index,prob_not_last,steps_of_reasoning,action,risk_aversion_score
SYN_S123,SYN_M00437,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S124,SYN_M00438,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S121,SYN_M00438,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S132,SYN_M00438,K10000,10000,capped,1000000,6,0.0,0,no_buy,0.5
SYN_S132,SYN_M00439,K10000,10000,capped,1,0,1.0,6,no_buy,0.5
SYN_S127,SYN_M00440,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S120,SYN_M00440,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S118,SYN_M00441,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S115,SYN_M00441,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S124,SYN_M00441,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S130,SYN_M00442,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S119,SYN_M00442,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S121,SYN_M00442,K10000,10000,capped,1000000,6,0.0,0,no_buy,0.5
SYN_S128,SYN_M00443,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S123,SYN_M00444,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S117,SYN_M00444,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S125,SYN_M00444,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S128,SYN_M00445,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S131,SYN_M00445,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S129,SYN_M00445,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S119,SYN_M00446,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S125,SYN_M00446,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S121,SYN_M00447,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S130,SYN_M00447,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S120,SYN_M00447,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S123,SYN_M00448,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S122,SYN_M00448,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S115,SYN_M00448,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S127,SYN_M00449,K10000,10000,capped,1,0,1.0,6,no_buy,0.5
SYN_S124,SYN_M00450,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S126,SYN_M00450,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S117,SYN_M00450,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S122,SYN_M00451,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S125,SYN_M00451,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S129,SYN_M00451,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S116,SYN_M00452,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S126,SYN_M00452,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S119,SYN_M00453,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S117,SYN_M00453,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S127,SYN_M00453,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S132,SYN_M00454,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S118,SYN_M00454,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S115,SYN_M00454,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S130,SYN_M00455,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S128,SYN_M00455,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S131,SYN_M00455,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S120,SYN_M00456,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S124,SYN_M00456,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S121,SYN_M00456,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S116,SYN_M00457,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S115,SYN_M00457,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S126,SYN_M00458,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S124,SYN_M00458,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S128,SYN_M00459,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S119,SYN_M00459,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S118,SYN_M00460,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S129,SYN_M00460,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S121,SYN_M00460,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S131,SYN_M00461,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S132,SYN_M00462,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S122,SYN_M00462,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S124,SYN_M00463,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S128,SYN_M00463,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S120,SYN_M00463,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S116,SYN_M00464,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S117,SYN_M00464,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S123,SYN_M00464,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S131,SYN_M00465,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S130,SYN_M00466,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S126,SYN_M00466,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S127,SYN_M00466,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S129,SYN_M00467,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S132,SYN_M00467,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S119,SYN_M00467,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S115,SYN_M00468,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S118,SYN_M00468,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S125,SYN_M00468,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S122,SYN_M00469,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S130,SYN_M00470,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S119,SYN_M00470,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S127,SYN_M00470,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S126,SYN_M00471,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S125,SYN_M00471,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S118,SYN_M00471,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S121,SYN_M00472,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S116,SYN_M00472,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S124,SYN_M00472,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S132,SYN_M00473,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S115,SYN_M00473,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S129,SYN_M00473,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S131,SYN_M00474,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S120,SYN_M00474,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S117,SYN_M00474,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S121,SYN_M00475,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S131,SYN_M00475,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S127,SYN_M00475,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S123,SYN_M00476,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S119,SYN_M00476,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S125,SYN_M00476,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S116,SYN_M00477,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S118,SYN_M00477,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S128,SYN_M00477,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S129,SYN_M00478,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S126,SYN_M00478,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S124,SYN_M00478,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S120,SYN_M00479,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S122,SYN_M00479,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S130,SYN_M00480,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S117,SYN_M00481,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S123,SYN_M00481,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S116,SYN_M00481,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S118,SYN_M00482,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S122,SYN_M00482,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S124,SYN_M00482,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S132,SYN_M00483,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S115,SYN_M00483,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S119,SYN_M00483,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S125,SYN_M00484,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S121,SYN_M00484,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S129,SYN_M00484,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S131,SYN_M00485,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S127,SYN_M00485,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S128,SYN_M00485,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S130,SYN_M00486,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S120,SYN_M00486,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S131,SYN_M00487,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S123,SYN_M00487,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S129,SYN_M00488,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S119,SYN_M00489,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S121,SYN_M00490,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S128,SYN_M00490,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S130,SYN_M00491,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S126,SYN_M00492,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S117,SYN_M00492,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S124,SYN_M00492,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S118,SYN_M00493,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S128,SYN_M00493,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S119,SYN_M00493,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S121,SYN_M00494,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S122,SYN_M00494,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S131,SYN_M00494,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S124,SYN_M00495,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S117,SYN_M00495,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S120,SYN_M00496,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S126,SYN_M00496,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S129,SYN_M00496,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S132,SYN_M00497,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S116,SYN_M00497,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S115,SYN_M00498,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S123,SYN_M00498,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S129,SYN_M00499,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S115,SYN_M00499,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S128,SYN_M00499,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S125,SYN_M00500,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S131,SYN_M00500,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S122,SYN_M00500,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S117,SYN_M00501,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S124,SYN_M00501,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S127,SYN_M00501,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S118,SYN_M00502,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S119,SYN_M00502,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S116,SYN_M00503,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S121,SYN_M00503,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S120,SYN_M00503,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S130,SYN_M00504,K10000,10000,capped,1,0,1.0,6,no_buy,0.5
SYN_S130,SYN_M00505,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S127,SYN_M00505,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S121,SYN_M00505,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S120,SYN_M00506,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S125,SYN_M00506,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S117,SYN_M00506,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S116,SYN_M00507,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S131,SYN_M00507,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S115,SYN_M00507,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S122,SYN_M00508,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S118,SYN_M00508,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S128,SYN_M00509,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S123,SYN_M00509,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S132,SYN_M00509,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S129,SYN_M00510,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S126,SYN_M00510,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S124,SYN_M00510,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S126,SYN_M00511,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S121,SYN_M00511,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S129,SYN_M00512,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S115,SYN_M00512,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S131,SYN_M00513,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S119,SYN_M00513,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S118,SYN_M00513,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S132,SYN_M00514,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S123,SYN_M00514,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S124,SYN_M00514,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S122,SYN_M00515,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S128,SYN_M00515,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S117,SYN_M00516,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S127,SYN_M00516,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S116,SYN_M00516,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S117,SYN_M00517,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S130,SYN_M00517,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S128,SYN_M00517,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S121,SYN_M00518,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S125,SYN_M00518,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S122,SYN_M00518,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S132,SYN_M00519,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S123,SYN_M00519,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S127,SYN_M00519,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S124,SYN_M00520,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S119,SYN_M00520,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S116,SYN_M00520,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S118,SYN_M00521,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S115,SYN_M00521,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S126,SYN_M00521,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S120,SYN_M00522,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S131,SYN_M00522,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S129,SYN_M00522,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S117,SYN_M00523,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S118,SYN_M00523,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S124,SYN_M00523,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S116,SYN_M00524,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S121,SYN_M00524,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S131,SYN_M00525,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S120,SYN_M00525,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S125,SYN_M00526,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S132,SYN_M00526,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S128,SYN_M00526,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S126,SYN_M00527,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S129,SYN_M00527,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S130,SYN_M00527,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S115,SYN_M00528,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S122,SYN_M00528,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S127,SYN_M00528,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S129,SYN_M00529,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S119,SYN_M00529,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S132,SYN_M00529,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S128,SYN_M00530,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S115,SYN_M00530,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S117,SYN_M00531,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S118,SYN_M00531,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S122,SYN_M00531,K10000,10000,capped,1000000,6,0.0,0,no_buy,0.5
SYN_S127,SYN_M00532,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S130,SYN_M00532,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S123,SYN_M00532,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S121,SYN_M00533,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S116,SYN_M00533,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S125,SYN_M00533,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S126,SYN_M00534,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S115,SYN_M00535,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S131,SYN_M00535,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S116,SYN_M00536,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S129,SYN_M00536,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S128,SYN_M00536,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S132,SYN_M00537,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S117,SYN_M00537,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S130,SYN_M00538,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S118,SYN_M00538,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S126,SYN_M00538,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S122,SYN_M00539,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S124,SYN_M00539,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S123,SYN_M00540,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S120,SYN_M00540,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
